"closure_id","stable_order","source_commit","source_path","source_sha256","source_bytes","source_lines","source_alpha_token_count","closure_included","canonical_reader_reachable","canonical_reader_order","inclusion_class","inclusion_reason","source_role","source_title_locator","source_olfileid","import_count","imports_resolved_ordered","imports_unresolved","incoming_importer_count","incoming_importers","asset_dependency_count","asset_dependencies","environment_total","environment_counts","part_macro_count","chapter_macro_count","section_macro_count","definition_object_count","theorem_object_count","proposition_object_count","lemma_object_count","corollary_object_count","example_object_count","problem_object_count","proof_object_count","figure_object_count","tikz_object_count","label_count","reference_count","citation_count","math_segment_count","ar_target_path","ar_status","ar_sha256","ar_qa","fa_IR_target_path","fa_IR_status","fa_IR_sha256","fa_IR_qa","paired_acceptance"
"OLP-0027","27","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","d2b1a2f68e99efc2e5fd9f15316db26d7f898bd61135213309f61d28a6f00a60","1501","56","162","true","true","27","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","chapter_driver","The Size of Sets","","13","content/sets-functions-relations/size-of-sets/introduction.tex|content/sets-functions-relations/size-of-sets/enumerability.tex|content/sets-functions-relations/size-of-sets/zig-zag.tex|content/sets-functions-relations/size-of-sets/pairing.tex|content/sets-functions-relations/size-of-sets/pairing-alt.tex|content/sets-functions-relations/size-of-sets/non-enumerability.tex|content/sets-functions-relations/size-of-sets/reduction.tex|content/sets-functions-relations/size-of-sets/equinumerous-sets.tex|content/sets-functions-relations/size-of-sets/comparing-size.tex|content/sets-functions-relations/size-of-sets/schroder-bernstein.tex|content/sets-functions-relations/size-of-sets/enumerability-alt.tex|content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex|content/sets-functions-relations/size-of-sets/reduction-alt.tex","","1","content/sets-functions-relations/sets-functions-relations-complete.tex","0","","3","document:1|editorial:2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","4","locale/ar/content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","PENDING","","PENDING","PENDING"
"OLP-0028","28","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/introduction.tex","e771bd78d2b9819350b17f333524e22ce44a26647916f5b864cb934e380c1fb9","1126","29","166","true","true","28","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Introduction","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","locale/ar/content/sets-functions-relations/size-of-sets/introduction.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/introduction.tex","PENDING","","PENDING","PENDING"
"OLP-0029","29","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/enumerability.tex","7657db317a07eef9cd5497ad88997483dd43c9f94f27d257abe857084886a2fe","12285","280","1680","true","true","29","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","29","align*:1|array:1|cases:1|cor:2|defn:3|document:1|editorial:1|enumerate:1|ex:3|explain:3|prob:5|proof:4|prop:3","0","0","1","3","0","3","0","2","3","5","4","0","0","0","4","0","221","locale/ar/content/sets-functions-relations/size-of-sets/enumerability.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/enumerability.tex","PENDING","","PENDING","PENDING"
"OLP-0030","30","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/zig-zag.tex","18bf058d52e22b9dbc7a08af314b58c81f35dd4009c0ccf726a0d00aec391dee","4502","126","361","true","true","30","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Cantor's Zig-Zag Method","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","11","array:3|document:1|explain:2|prob:2|proof:1|prop:2","0","0","1","0","0","2","0","0","0","2","1","0","0","2","2","0","33","locale/ar/content/sets-functions-relations/size-of-sets/zig-zag.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/zig-zag.tex","PENDING","","PENDING","PENDING"
"OLP-0031","31","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/pairing.tex","345a39184e28af727e378d5b5883b5e7d2e1c27cd729329376d19426ddaed484","4171","116","580","true","true","31","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Pairing Functions and Codes","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","13","defn:1|document:1|explain:2|prob:9","0","0","1","1","0","0","0","0","0","9","0","0","0","0","0","0","57","locale/ar/content/sets-functions-relations/size-of-sets/pairing.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/pairing.tex","PENDING","","PENDING","PENDING"
"OLP-0032","32","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/pairing-alt.tex","fd523f5306e1fd0e5c03f4c572d244fb017d1c0be27939f180bc6867a214e425","4705","114","452","true","true","32","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","An Alternative Pairing Function","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","9","array:4|document:1|ex:2|explain:2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","51","locale/ar/content/sets-functions-relations/size-of-sets/pairing-alt.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/pairing-alt.tex","PENDING","","PENDING","PENDING"
"OLP-0033","33","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/non-enumerability.tex","a272a841f8c50bda6589aac40278b9bff7f8a1f5284730c7195423b09ac3ba2e","9412","215","1329","true","true","33","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","13","array:2|cases:1|document:1|editorial:1|explain:2|prob:2|proof:2|thm:2","0","0","1","0","2","0","0","0","0","2","2","0","0","1","2","0","175","locale/ar/content/sets-functions-relations/size-of-sets/non-enumerability.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/non-enumerability.tex","PENDING","","PENDING","PENDING"
"OLP-0034","34","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/reduction.tex","33f0cbb35c8c1fa3ff0e4f44fa626fdc298d1c4612aeaafb41bcb920e5d18ac8","5678","139","745","true","true","34","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Reduction","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","11","document:1|editorial:1|explain:1|prob:7|proof:1","0","0","1","0","0","0","0","0","0","7","1","0","0","1","5","0","102","locale/ar/content/sets-functions-relations/size-of-sets/reduction.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/reduction.tex","PENDING","","PENDING","PENDING"
"OLP-0035","35","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","7b0444e3293b300b72b7a6d49638913a778f5131fd94650dd64a5f11040c91f2","4252","112","603","true","true","35","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Equinumerosity","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","10","defn:1|document:1|editorial:1|prob:2|proof:2|prop:2|quote:1","0","0","1","1","0","2","0","0","0","2","2","0","0","0","3","1","74","locale/ar/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","PENDING","","PENDING","PENDING"
"OLP-0036","36","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/comparing-size.tex","cb92c7e6df9529ced700d708ad8c6efda9a0d8c3f8e69d08bcb4d614c6f5041b","6827","151","1021","true","true","36","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Sets of Different Sizes, and Cantor's Theorem","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","9","defn:2|document:1|editorial:1|explain:2|prob:1|proof:1|thm:1","0","0","1","2","1","0","0","0","0","1","1","0","0","0","9","1","116","locale/ar/content/sets-functions-relations/size-of-sets/comparing-size.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/comparing-size.tex","PENDING","","PENDING","PENDING"
"OLP-0037","37","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/schroder-bernstein.tex","7b99b3e032e24e425383734ce80ad9a5cc37d018c09205e02f37b927d50bb56a","1998","53","282","true","true","37","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","The Notion of Size, and Schr\""oder-Bernstein","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","4","document:1|explain:2|thm:1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","17","locale/ar/content/sets-functions-relations/size-of-sets/schroder-bernstein.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/schroder-bernstein.tex","PENDING","","PENDING","PENDING"
"OLP-0038","38","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/enumerability-alt.tex","8ad8d8941a5ca6d1b4cd2cc351fc16a912d00273783c0358838dd4fa51fb4627","4883","135","629","true","true","38","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","","sfr","0","","","1","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","0","","16","align*:1|array:1|cases:1|defn:2|document:1|editorial:1|ex:3|explain:2|prob:4","0","0","1","2","0","0","0","0","3","4","0","0","0","0","1","0","72","locale/ar/content/sets-functions-relations/size-of-sets/enumerability-alt.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/enumerability-alt.tex","PENDING","","PENDING","PENDING"
"OLP-0039","39","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex","0c20a2c420fbf4dbd801bb97e37799b3c602ae33ef2b1dc85ff94e24208ca2bb","6735","162","923","true","true","39","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","","sfr","0","","","1","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","0","","13","array:2|cases:1|document:1|editorial:1|explain:3|prob:1|proof:2|thm:2","0","0","1","0","2","0","0","0","0","1","2","0","0","0","3","0","121","locale/ar/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex","PENDING","","PENDING","PENDING"
"OLP-0040","40","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/reduction-alt.tex","46381b85c0e9a1ab48cb9301518de91f073d649c3b1119325c1409f5a6c1d663","5639","140","573","true","true","40","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Reduction","sfr","0","","","1","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","0","","9","document:1|editorial:1|prob:6|proof:1","0","0","1","0","0","0","0","0","0","6","1","0","0","1","5","0","78","locale/ar/content/sets-functions-relations/size-of-sets/reduction-alt.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/size-of-sets/reduction-alt.tex","PENDING","","PENDING","PENDING"
"OLP-0041","41","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/arithmetization.tex","05f8775a82c294927a6195ae372c1910e4777909fe8ad2aaa9cbf6dea566fe24","575","27","47","true","true","41","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","chapter_driver","Arithmetization","","7","content/sets-functions-relations/arithmetization/integers.tex|content/sets-functions-relations/arithmetization/rationals.tex|content/sets-functions-relations/arithmetization/reals.tex|content/sets-functions-relations/arithmetization/cuts.tex|content/sets-functions-relations/arithmetization/reflections.tex|content/sets-functions-relations/arithmetization/checking-details.tex|content/sets-functions-relations/arithmetization/cauchy.tex","","1","content/sets-functions-relations/sets-functions-relations-complete.tex","0","","2","document:1|editorial:1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/sets-functions-relations/arithmetization/arithmetization.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/arithmetization/arithmetization.tex","PENDING","","PENDING","PENDING"
"OLP-0042","42","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/integers.tex","f93b142146b9527128437355d7e3922204eede2ca9c75a941d3c09a9a848ce77","5572","89","697","true","true","42","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","From $\Nat$ to $\Int$","sfr","0","","","1","content/sets-functions-relations/arithmetization/arithmetization.tex","0","","9","align*:3|defn:1|document:1|enumerate:1|prob:1|proof:1|prop:1","0","0","1","1","0","1","0","0","0","1","1","0","0","0","3","0","50","locale/ar/content/sets-functions-relations/arithmetization/integers.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/arithmetization/integers.tex","PENDING","","PENDING","PENDING"
"OLP-0043","43","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/rationals.tex","7140495368042fcbc55907e6ee568c5bc8b7066e44a01a50cbf4202acebe71d2","3255","76","394","true","true","43","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","From $\Int$ to $\Rat$","sfr","0","","","1","content/sets-functions-relations/arithmetization/arithmetization.tex","0","","6","align*:1|defn:1|document:1|enumerate:1|prob:2","0","0","1","1","0","0","0","0","0","2","0","0","0","0","2","0","37","locale/ar/content/sets-functions-relations/arithmetization/rationals.tex","PENDING","","PENDING","locale/fa-IR/content/sets-functions-relations/arithmetization/rationals.tex","PENDING","","PENDING","PENDING"
